timestamp,binary_hash,hamming_to_prev
2025-11-29T22:10:14.354790,11011101 00101010 11011111 00010010 01001111 01111010 01111100 11010000 01000111 11100011 10101111 01101111,7
2025-11-29T22:10:14.706182,11011101 00101000 11011111 01010000 01001111 01111010 01111100 11110000 00000111 11100011 10101111 01100111,6
2025-11-29T22:10:15.137271,11011101 00100000 11111111 00010001 01001111 01111000 01111000 11110001 10000111 11100011 10101111 01101111,9
2025-11-29T22:10:15.784510,11011101 00101000 11111101 00010001 01001100 01111000 01111100 11110001 00000111 11100011 10101111 01101111,6
2025-11-29T22:10:16.257103,11011101 00101000 10011111 00011000 01011111 01111010 01111100 11010001 10000111 11100011 10101101 01101111,12
2025-11-29T22:10:16.675014,11011101 00101010 11011101 00010000 01011111 01111010 01111000 11110001 00000111 11100011 10111111 01101111,9
2025-11-29T22:10:17.091199,11011101 00101010 11011101 00010010 01011111 01111010 01111100 11110000 00000111 11100011 10101001 01101111,6
2025-11-29T22:10:17.544867,11011101 00101010 11011101 00010011 01001100 01111010 01111000 11010000 00000111 11100011 10101011 01101111,7
2025-11-29T22:10:17.968002,11011101 00100010 11011101 00010001 01001101 01111010 01101000 11011000 10000111 11100011 10101111 01101111,7
2025-11-29T22:10:18.410770,11011101 00101010 11011101 00010000 01001101 00111010 01111000 11110101 01000111 11100010 10101001 01101111,13
2025-11-29T22:10:18.819465,11011101 00101010 10011101 00010000 01011111 01111010 01111100 11010000 10000111 11100011 10101101 01101111,12
2025-11-29T22:10:19.198331,11011101 00101010 11011101 00010010 01001101 00111010 01111000 11111000 00000111 11100011 10101101 01101111,9
2025-11-29T22:10:19.777466,11011101 00101000 10011101 00010010 01011111 01111010 01111100 11010000 00000111 11100011 10101101 01101111,8
2025-11-29T22:10:20.198194,11011101 00101010 11011101 00010010 01001111 01111010 01111000 11110000 00000111 11100011 10101111 01101111,6
2025-11-29T22:10:20.681480,11011101 00101010 11011101 00010000 01001111 01111010 01111100 11111000 00000111 11100011 10111111 01101111,4
2025-11-29T22:10:21.118355,11011101 00101010 11011101 00010010 01011111 01111010 01111100 11010000 00000111 11101011 10111001 01101111,7
2025-11-29T22:10:21.642680,11011101 00101010 11111101 00010000 01001100 01111010 01111100 11111001 10000111 11100011 10101111 01101111,13
2025-11-29T22:10:22.137238,11011101 00101000 11011111 00010000 01011110 00111010 01111100 11010000 10000111 11100011 10101111 01101111,9
2025-11-29T22:10:22.568428,11011101 00101010 11111101 00010011 01011110 01111010 01111100 11111001 00000111 11101011 10111111 01101111,12
2025-11-29T22:10:22.999242,11011101 00111001 11011101 00001000 01111110 11101010 01111100 11010000 10000111 11101011 10101101 01101111,17
2025-11-29T22:10:23.431747,11011000 00110100 10111110 00100000 01111100 00100010 01101100 11011000 10000111 10100011 10101101 01101110,20
2025-11-29T22:10:23.875434,01001101 00111001 10011111 00100000 01011110 10101010 01111100 11010000 10000111 11101011 10101101 01101110,17
2025-11-29T22:10:24.389394,11011101 00101000 11011111 00010000 01011111 01111010 01111100 11111000 00000111 11101111 10101101 01101110,15
2025-11-29T22:10:24.892410,11011101 00100010 11011101 00010000 01011110 01111010 01111100 11111000 10000111 11100111 10101101 01101111,7
2025-11-29T22:10:25.235866,11011101 00101010 11011111 00010000 01011111 01111010 01111100 11110001 00000111 11101011 10111101 01101111,9
2025-11-29T22:10:25.594641,11011101 00101010 10011101 00010000 01001110 01111000 01111000 11011000 10000111 11100011 10101111 01101111,13
2025-11-29T22:10:26.123257,11011101 00101010 10011101 00010000 01001110 00111010 01111000 11110001 00000111 11100011 10101111 01101111,6
2025-11-29T22:10:26.525547,11011101 00101010 11011101 00010011 01001100 00111010 01101000 11111001 00000111 11100011 10101111 01101111,6
2025-11-29T22:10:26.973597,11011101 00101010 11111101 00110001 01001110 00111010 01111100 11111000 10000111 11100011 10111111 01101111,9
2025-11-29T22:10:27.354404,11011101 00101010 11011101 00010010 01001111 01111010 01111100 11110000 00000111 11100011 10111111 01101111,8
2025-11-29T22:10:27.718443,11011101 00101010 11011101 00010010 01011111 01111010 01111100 11110000 00000111 11100011 10111111 01101111,1
2025-11-29T22:10:28.147237,11011101 00101000 10011111 00010000 01001111 01111000 01111100 11110001 10000111 11100011 10101111 01101111,9
2025-11-29T22:10:28.496918,11011101 00100000 11011101 01010000 01001110 00111010 01111100 11110100 10000111 11100111 10101101 01101111,11
2025-11-29T22:10:28.862449,11011101 00100010 11011101 00010011 01001100 01111010 01111000 11110001 00000111 11100011 10101001 01101111,12
2025-11-29T22:10:29.242111,11011101 00100010 11111101 00010001 01001101 01111010 01111000 11110001 00000111 11100011 10101111 01101111,5
2025-11-29T22:10:29.604357,11011101 00101000 11111111 00010011 01001110 01111010 01111100 11111000 00000111 11100111 10101111 01101111,10
2025-11-29T22:10:29.972091,11011101 10101000 11111111 00010000 01001111 11111010 01111100 11111001 01000111 11100111 10101011 01100101,10
2025-11-29T22:10:30.354148,11011101 00101000 11111101 00010001 01001110 01111000 01111100 11110001 00000111 11101011 10101001 01100111,12
2025-11-29T22:10:30.697252,11011101 10101000 11111111 00010000 01001111 11001010 01111100 11110001 10000111 11101111 10101001 01100101,11
2025-11-29T22:10:31.070800,11011101 10101000 11111111 00011000 01011111 01101010 01111100 11110001 00000111 11101011 10101011 01100101,7
2025-11-29T22:10:31.441295,11011101 00101000 11111111 00010000 01011110 11101010 01111100 11110000 00000111 11101111 10101001 01100101,7
2025-11-29T22:10:32.015355,11011101 00101010 11111111 00010001 01111110 11001010 01111100 11110001 00000111 11101111 10101011 01101111,8
2025-11-29T22:10:32.405168,11011101 10101010 11111101 00010001 01011110 11111000 01111100 11110101 00000111 11100111 10101111 01101111,9
2025-11-29T22:10:32.790390,11011101 00101000 11111111 00010011 01011110 11101000 01111100 11110001 00000111 11101111 10101011 01101111,8
2025-11-29T22:10:33.125679,11011101 00101000 11111111 00010001 01011110 11111000 01111100 11111001 10000111 11100011 10101111 01101111,7
2025-11-29T22:10:33.496981,11001101 00101000 11111111 00010001 01001100 00111000 01111000 11111001 00000111 11100011 10101111 01101111,7
2025-11-29T22:10:33.852983,11011101 00101000 10011111 00010001 01001110 00111010 01111000 11010000 10000111 11100011 10101111 01100111,10
2025-11-29T22:10:34.271146,11001101 00100000 11011111 00010000 01001110 00111000 01111000 11110001 10000111 11100011 10001111 01100111,8
2025-11-29T22:10:34.720126,11011101 00101010 11011111 00010000 01011101 01111010 01111100 11010000 01000111 11100010 10111011 01101111,18
2025-11-29T22:10:35.094125,11011101 10101010 11011101 00010000 01011100 10111000 01111000 11011100 01000111 11100111 10111111 01101111,12
2025-11-29T22:10:35.452979,11011101 00101010 11011101 00010010 01011101 01111010 01111100 11110000 01000111 11100011 10111001 01101111,13
2025-11-29T22:10:35.859823,11011101 10101010 11011111 00010001 01001110 01111010 01111100 11110000 01000111 11100011 10101011 01101111,9
2025-11-29T22:10:36.242461,10011101 10101010 11011111 00010001 01001100 10111010 01111000 11110000 01000111 11100010 10101111 01101111,7
2025-11-29T22:10:36.673389,11011101 00101010 11111111 00010001 01011100 01111010 01111000 11110000 01000111 11100011 10101111 01101111,7
2025-11-29T22:10:37.107959,11011101 00100010 11011101 00010001 01011111 01111010 01111100 11010000 10000111 11100011 10101111 01101111,9
2025-11-29T22:10:37.514067,11011101 00101010 11011101 00010001 01011110 01111010 01101100 11110000 01000111 11100011 10101101 01101111,7
2025-11-29T22:10:38.021059,11011101 00100010 11111101 00010000 01011110 01111010 01111100 11110001 00000111 11101111 10101111 01101111,9
2025-11-29T22:10:38.384451,11011101 00101010 11111101 00010000 01011110 01111010 01111100 11111101 00000111 11100111 10101111 01101111,4
2025-11-29T22:10:38.812257,11011101 00101010 11011101 00010000 01011110 01111010 01111100 11110001 00000111 11100111 10101101 01101111,4
2025-11-29T22:10:39.151895,11011101 00101010 11011111 00010000 01001110 01111010 01111100 11111000 10000111 11100111 10101111 01101111,6
2025-11-29T22:10:39.487345,11011101 00100010 11011101 01010010 01011110 11111010 01111100 11010000 00000111 11100011 10101111 01101111,10
2025-11-29T22:10:39.817403,11011101 10101000 11011101 00010011 01001110 01111010 01101000 11110001 00000111 11100011 10101011 01101111,12
2025-11-29T22:10:40.157198,11011101 00100000 11011101 00010011 01001100 01111010 01101000 11110000 00000111 11100011 10101111 01101111,5
2025-11-29T22:10:40.655331,11011101 00100000 11011101 00010001 01001110 01111010 01111000 11110001 00000111 11100011 10101111 01101111,4
2025-11-29T22:10:41.067791,11011101 00101010 11011101 00010001 01111110 01111000 01101100 11010001 00000111 11100011 10101111 01101111,8
2025-11-29T22:10:41.455084,11011101 00101000 11011101 00010001 01011110 01111010 01111100 11010000 00000111 11100011 10101111 01101111,5
2025-11-29T22:10:41.824254,11011101 00100010 11011101 01011000 01011110 01111010 01111100 11110000 00000111 11100111 10101111 01101111,7
2025-11-29T22:10:42.200859,11011101 00101010 11011101 00010001 01111110 01111010 01111100 11010001 00000111 11100011 10101111 01101111,8
2025-11-29T22:10:42.582418,11011101 00101010 11011101 00010001 01011110 01111010 01111100 11010001 00000111 11100011 10101111 01101111,1
2025-11-29T22:10:42.897352,11011101 00101010 11011101 01010010 01011110 01111000 01111100 11110101 00000111 11101011 10111111 01101111,8
2025-11-29T22:10:43.207343,11011101 00101010 11011101 01010011 01011110 01111010 01111100 11110101 00000111 11101011 10101111 01101111,3
2025-11-29T22:10:43.698868,11011101 10101010 11111101 01010010 01011111 01101010 01110100 11110101 00000111 11101111 10111001 01101111,10
2025-11-29T22:10:44.039187,01001101 10100010 11011101 00011011 01001101 01111010 01111000 11110100 00000110 11101010 10111001 01101111,16
2025-11-29T22:10:44.339625,00001101 10100010 11011101 00011000 01001111 11111010 01111010 11110100 00000110 11101010 10111001 01101111,6
2025-11-29T22:10:44.667338,01001101 10101010 11011101 00011000 01001111 11111010 01111000 11110101 00000111 11101111 10101001 01101111,8
2025-11-29T22:10:44.981122,00001101 10111010 11011101 00011000 01001110 00111010 01111000 11110101 00000110 11101011 10011001 01101111,9
2025-11-29T22:10:45.307412,11001101 10111010 11011101 00011010 01001111 01111010 01110000 11110101 00000110 11101111 10001001 01101101,9
2025-11-29T22:10:45.641368,01011101 10101010 11011101 01010010 01001111 01111010 01110000 11110100 00000111 11101010 10111001 01100111,13
2025-11-29T22:10:45.947454,11011101 00101010 11111101 00011001 01001111 01111010 01111000 11110101 00000111 11101010 10111001 01101111,10
2025-11-29T22:10:46.287372,11011101 10101010 11011101 01011011 01001110 01111010 01110000 11110101 00000111 11101010 10111001 01101111,6
2025-11-29T22:10:46.603333,01011101 00000010 11011101 01011011 01001110 01111010 01110000 11110101 00000111 11101110 10111001 01101111,5
2025-11-29T22:10:46.957303,11011101 10101010 11011101 00010001 01001110 01011010 01110000 11110001 00000111 11101010 10101001 01100111,12
2025-11-29T22:10:47.295288,11011101 00100010 11011101 00010011 01101100 01111010 01101000 11110001 00000111 11100011 10111111 01100111,13
2025-11-29T22:10:47.595433,01011101 10100010 11111101 00010001 01001100 00111010 01101000 11110101 00000111 11101110 10111011 01100111,11
2025-11-29T22:10:47.929363,01011101 10101010 11011111 00010000 01001100 11011010 01111000 11110001 01000111 11100011 10001011 01100111,15
2025-11-29T22:10:48.346288,01011101 00100010 11011101 00010011 01001100 01111010 01101000 11110101 01000111 11100010 10011001 01100101,13
2025-11-29T22:10:48.651192,00001101 10101010 11011111 00010010 01001101 01111010 01111000 11110000 01000111 11101011 10011011 01100111,14
2025-11-29T22:10:48.979263,00001101 00101010 11011111 00010000 01001100 11111010 01111000 11110001 01000111 11101011 10011001 01100111,6
2025-11-29T22:10:49.284219,00001101 00101010 11011111 00011000 01001111 11111010 01111100 11110000 10000111 11101011 10011101 01101111,9
2025-11-29T22:10:49.623322,00011101 00101010 11011111 00011000 01001111 11111000 01111100 11010100 10000111 11101011 10011101 01100111,5
2025-11-29T22:10:49.929396,00011101 10101010 11011101 00011010 01001111 11111010 01111100 11110100 01000111 11101011 10011001 01101111,9
2025-11-29T22:10:50.251432,00001101 00101010 11011111 00011000 01001111 11011010 01111100 11110101 10000111 10101011 10111001 01101111,10
2025-11-29T22:10:50.564416,00001101 00101010 11011101 00111000 01001111 11101010 01111100 11110101 00000111 11101011 10011011 01101111,8
2025-11-29T22:10:50.889345,00001101 10101010 11111101 00011000 01001111 11001000 01111010 11110101 10000111 10101011 10011011 01100111,10
2025-11-29T22:10:51.227072,11011001 11111011 01111111 00011000 01011011 01000100 01110000 11110011 10000111 11101110 00110110 00100111,27
2025-11-29T22:10:51.571661,01110101 10111011 01101001 01111000 01011001 01000100 11110000 10110111 00000111 01100110 01110110 00100101,19
2025-11-29T22:10:51.887274,00001101 00101010 11111101 00011000 01001111 11001000 01111000 11110001 10000110 11101010 10011011 01101111,37
2025-11-29T22:10:52.215738,00001101 00101010 11111111 00011000 01001111 11001000 01111000 11110001 10000101 11101111 10001111 01101111,7
2025-11-29T22:10:52.532401,01001101 00101010 11111111 00011000 01001111 11101000 01111100 11110000 10000111 11101111 10101101 01101111,7
2025-11-29T22:10:52.987404,10011101 10111010 11111111 00011000 01011110 11111000 01111100 11011101 01000111 10101111 10111011 01101111,18
2025-11-29T22:10:53.366985,10011101 00101010 11011101 00010000 01011110 11110000 01111100 11011000 00000111 11100111 10111111 01101111,12
2025-11-29T22:10:53.713461,11011101 00101010 11111101 00010001 01001111 11010000 01111000 11110001 10000111 11101011 10001111 01101111,15
2025-11-29T22:10:54.060386,11001101 00101000 10111101 00010001 01001111 11110000 01111000 11010000 10000111 11100011 10101111 01101111,8
2025-11-29T22:10:54.487249,10001101 10101010 11111101 00010000 01011111 11111000 01111000 11011001 01000110 11101111 10111111 01101111,15
2025-11-29T22:10:54.800493,11001101 00100010 11111111 00011000 01001111 11100000 00111100 01110000 01000110 11100110 10101111 01100101,19
2025-11-29T22:10:55.105418,11001101 00101010 11111111 00011000 01001111 01100000 01111100 11110000 10000111 11101111 10101111 01100101,9
2025-11-29T22:10:55.426961,01001101 00101010 11111111 00011000 01001111 11100000 01111100 11110000 10000111 11101111 10101111 01101101,3
2025-11-29T22:10:55.733168,11001101 00101010 11111111 00011000 01001111 11101000 00111100 11110000 10000111 11101111 10111101 01101111,6
2025-11-29T22:10:56.056974,10001101 00101010 11111111 00011000 01001111 11100000 01111100 11110000 10000111 01101011 00111101 01100111,7
2025-11-29T22:10:56.383042,11001101 00101010 11111111 00011000 01001110 11110000 01111000 11110001 01000110 11101111 10001011 01101111,16
2025-11-29T22:10:56.701354,10001101 10101010 10111101 00010000 01001110 10110000 01111000 11110001 01000110 11101110 10011011 01101111,8
2025-11-29T22:10:57.017237,10001101 00101010 11111111 00011000 01001111 11101000 01111100 11110001 10000111 11101111 10001011 01101111,14
2025-11-29T22:10:57.337417,10001101 00101010 11111101 00011000 01001111 11100000 01111100 11110001 10000111 11101111 10111101 01101111,6
2025-11-29T22:10:57.672443,00001101 00101010 11111111 00011000 01001111 11001000 01111110 11110001 10000110 11101111 10011001 01101111,8
2025-11-29T22:10:58.087218,11001101 00101010 11111101 00010000 01011111 11110000 01111000 11010001 00000110 11101111 10101111 01101111,16
2025-11-29T22:10:58.399344,10011101 10101010 11111101 00010000 01011110 11111000 01111000 11011000 01000111 11100111 10111111 01101111,11
2025-11-29T22:10:58.744586,01001101 00100000 11111111 00011000 01101011 11000000 00111110 11110010 10000111 11101111 10001101 01101111,27
2025-11-29T22:11:25.937307,11011101 00101000 11111111 00011000 01001111 01111010 01111100 11110000 00000111 11101111 10111001 01101111,
2025-11-29T22:11:26.290180,10001101 00101010 10111111 00011000 01001111 11110000 01111100 11010001 10000111 11101111 10101111 01101111,13
2025-11-29T22:11:26.549409,11011101 10101010 11111101 01010001 01101111 01011000 01111000 11110000 10000111 11101011 10100111 01101111,17
2025-11-29T22:11:26.827159,11011001 00101000 11111101 00010000 01011110 11110000 01111000 11010000 10000111 11101011 10101111 01101111,13
2025-11-29T22:11:27.111866,11011101 10101000 11111111 00010000 01001111 01111000 01111000 11010000 00000111 11101111 10101111 01100111,10
2025-11-29T22:11:27.395227,11011101 10101000 11111111 01010001 01001111 01111000 01111000 11111000 10000111 11101111 10101111 01100111,5
2025-11-29T22:11:27.706954,11011001 10101000 11111111 01010001 01011111 01111010 01111000 11110000 10000111 11100010 10101111 01100110,8
2025-11-29T22:11:28.007252,11011101 10100010 11011101 01010011 01001111 00111000 01111000 11110000 00000111 11101011 10111111 01100111,14
2025-11-29T22:11:28.317106,11011001 10101010 11111101 01010011 01011110 01111000 01111000 11110000 10000111 11101011 10111111 01100111,7
2025-11-29T22:11:28.620292,11011101 10101010 11011101 01011001 01001111 01111010 01111000 11110100 00000111 11100010 10111001 01101111,14
2025-11-29T22:11:28.899319,11011101 10101010 11011101 01010000 01001111 01111010 01111000 11110100 00000111 11100110 10111011 01100111,5
2025-11-29T22:11:29.243585,11011101 10101010 11011111 01010000 01011111 01111010 01111100 11110000 00000111 11101111 10111111 01100111,7
2025-11-29T22:11:29.527195,11011001 10101010 11011101 01011001 01011111 01111010 01111000 11110100 00000111 11101110 10111111 01100111,7
2025-11-29T22:11:29.838380,11011101 10101010 11011101 01011010 01001111 01111010 01110000 11110100 00000111 11101110 10111011 01100111,6
2025-11-29T22:11:30.119687,01111101 10101010 11111101 01111010 01001111 00111000 01111000 11110100 00000111 11101110 10111111 01100101,9
2025-11-29T22:11:30.537065,00001101 10101010 11011101 00011000 01001111 11001010 01111000 11110100 10000111 00101011 10011011 01101111,21
2025-11-29T22:11:30.837103,11001101 00101110 11111101 00011000 01001111 01101000 01111100 11110000 10000111 11101011 10111011 01100101,15
2025-11-29T22:11:31.127273,11001101 00101110 11111111 00011000 01001111 11001000 01111000 11010001 10000101 11100011 10111111 01100101,9
2025-11-29T22:11:31.433627,11001001 10101010 11111111 00011000 01001111 11001000 01111000 11110000 10000101 01100111 10111111 01100111,8
2025-11-29T22:11:31.738961,10001100 10100110 11111110 00001000 01011101 10111001 01111110 11010000 11000111 00111111 10011011 01101111,24
2025-11-29T22:11:32.063925,00001001 10111111 10011111 00001000 01001101 00100011 01111100 11010000 10000101 00001110 00011011 01101111,21
2025-11-29T22:11:32.347282,10001101 10101100 11011111 00011000 01001111 11101000 00111100 11010000 10000101 00100111 00001001 01100111,20
2025-11-29T22:11:32.652405,11001001 10101010 11011111 00011000 01011111 11101010 01110100 11010000 10000111 00101111 10101011 01100111,13
2025-11-29T22:11:32.960955,00001001 10111010 11011100 00011000 01011111 11100101 00111100 11010000 10000111 00101101 00001001 01101111,16
2025-11-29T22:11:33.283269,00001101 00111010 11011100 00011000 01011111 11100001 00111100 11010000 10000111 00101011 00011001 01101111,6
2025-11-29T22:11:33.577069,10011100 10111100 10111100 00001000 01111101 11100011 01111100 11010000 01000111 00001111 10101001 01101110,21
2025-11-29T22:11:34.056590,11001100 00110010 00111011 00100011 10110001 00001110 00110001 00010010 00000101 01111110 01111101 11101111,43
2025-11-29T22:11:34.477106,00001001 10100110 10111110 00001000 01001101 10100011 01111100 11010000 11000101 00001110 11011001 10101111,41
2025-11-29T22:11:34.783629,11111100 11111001 10101001 01101100 11110100 11010000 11111000 11011101 01000001 11111111 00001011 01101101,48
2025-11-29T22:11:35.086968,00001101 00101110 11111101 00011000 01101110 01000000 00111100 11110011 10000101 11101011 10001101 01101111,40
2025-11-29T22:11:35.377256,11001101 00101110 11111101 00011000 01101110 00100000 01111000 11110011 00000101 11101011 10101101 01100111,9
2025-11-29T22:11:35.657391,00001101 10111110 11111101 00110000 01011111 01100100 00111000 11110011 10000101 11101011 00001111 01101111,17
2025-11-29T22:11:36.137328,10011100 00101000 11111111 00001000 01111110 10100000 11111100 11011000 01000101 10001111 10101111 01101100,32
2025-11-29T22:11:36.418550,10001100 10101000 11111111 00001000 00001110 10000001 00111110 11010010 01010101 00011111 00001011 01101111,20
2025-11-29T22:11:36.699642,00001101 10101111 11111111 00001000 01011101 11100000 01111100 11010010 10000111 00101111 10001011 01101111,21
2025-11-29T22:11:37.002344,01001101 00111010 11011111 00011000 01011111 11100001 00111100 11010010 00000111 10101011 00111101 01101111,18
2025-11-29T22:11:37.332207,00001101 10100100 11011101 00001000 01111111 11100000 00111100 11010000 10000111 00101111 10001001 01101111,18
2025-11-29T22:11:37.621729,00001101 10111100 11011110 00001000 01011111 11101001 00111100 11010010 10000111 00101111 00001011 01101111,10
2025-11-29T22:11:37.902239,00001101 10100100 11011110 00010000 01011111 11101000 00111100 11010010 10000111 00101111 10001101 01100110,10
2025-11-29T22:11:38.194742,00001101 10111010 11011100 00011000 01011111 11101000 00111100 11010010 10000111 00101111 00001001 01101111,10
2025-11-29T22:11:38.611367,00001101 00101000 11111110 00011000 01001101 11100001 00111100 11010000 11000111 00101111 00111111 01101110,16
2025-11-29T22:11:38.927440,11001101 00101010 11111111 00011000 01001111 11000000 01111100 11110001 10000101 11101111 10001001 01100101,22
2025-11-29T22:11:39.229322,11011101 10101010 11011101 00011000 01111111 01100010 01111100 11110000 10000111 00101111 10101001 01100111,15
2025-11-29T22:11:39.527149,00101101 10101010 11111101 00011000 01001111 11001000 11111000 11110101 10000110 11101111 10011001 01101111,21
2025-11-29T22:11:39.827297,01001101 00101010 11111111 00011000 01001111 11001001 01111100 11010000 10000111 11100011 10101101 01101111,16
2025-11-29T22:11:40.101487,01001101 00101010 11011111 00011000 01001111 11101001 01111100 11010000 10000111 10100011 10111101 01101111,4
2025-11-29T22:11:40.407002,11001101 10101110 11111111 00011000 01011111 11100000 01111100 11010000 10000111 00101111 10011011 01100111,14
2025-11-29T22:11:40.753079,01001101 00101000 11111111 00011000 00101100 00000001 00111100 11010010 11000101 00110011 00011101 01101111,24
2025-11-29T22:11:41.046966,11000110 01100101 00111010 10000001 10110000 00001001 01001100 10111010 01100101 11010011 00110101 11101001,37
2025-11-29T22:11:41.457293,01011001 01101110 10111110 00001001 01011110 01100111 01111000 11010000 10000101 01000010 11111111 01101101,43
2025-11-29T22:11:42.144190,01000111 00100110 11111110 00000000 10011100 00100011 00111100 11010010 01000101 00001010 11011111 11100101,24
2025-11-29T22:11:42.522377,01000110 00111001 01111110 00010001 11111100 00000111 00010100 11010010 01001101 01000010 00101111 10101111,25
2025-11-29T22:11:42.877249,10001101 00100000 11111110 00001000 01101001 00000001 01111100 11010010 10000101 00011111 01001100 11101101,35
2025-11-29T22:11:43.127360,11001101 00111000 10111111 00001000 01101101 10000101 01111100 11010000 11000101 10111111 00101101 01101111,17
2025-11-29T22:11:43.397192,11001101 00101000 11111111 00001000 01101101 10100001 00111110 11010010 11000101 00011111 00001101 01101101,11
2025-11-29T22:11:43.742393,01000111 10100000 10111010 00101001 00001001 10000101 00011000 01110010 10100101 00001000 01001101 11100101,29
2025-11-29T22:11:44.047422,00001001 00101110 11011110 00001000 01001101 10100011 00111100 11010000 01010101 00000110 11011111 01101111,36
2025-11-29T22:11:44.300994,11001001 10111000 11111011 00001001 01001101 10100101 10111000 01010010 11000100 00000110 11011111 10101101,22
2025-11-29T22:11:44.599376,11000001 10110000 11111111 00001001 01001101 11100101 10111000 01010010 10000101 00000110 11011101 10101111,8
2025-11-29T22:11:44.893429,00001101 10101110 11011110 00011000 01001101 00100011 01111100 11010000 11000111 00001110 00001111 01101111,30
2025-11-29T22:11:45.177096,00001001 10101110 10111110 00001000 01001100 11100101 00111100 11010010 11010101 00001010 00011111 01101101,16
2025-11-29T22:11:45.489312,11001101 10111101 11111111 00011000 01011110 11100001 01111100 11011000 01000111 00000111 00101111 01101110,25
2025-11-29T22:11:45.801343,11001101 10101011 11111111 00010000 01011111 11000000 01110100 11010001 00000111 11101111 10101011 01101110,17
2025-11-29T22:11:46.116999,01001001 10101010 10011110 00011000 01001100 01100111 00111100 11010000 10000101 00000000 01011101 11101111,35
2025-11-29T22:11:46.407207,00001101 10111010 11011111 00011000 01011111 11101000 01111100 11110001 10000111 10101111 10011011 01101111,28
2025-11-29T22:11:46.839146,10001101 10101010 11011101 00011000 01001111 11111010 01111000 11110000 00000110 11100011 10111011 01101111,14
2025-11-29T22:11:47.112146,11011101 00111010 11011101 00011000 01011111 11111000 01111000 11110000 00000111 11101111 10111011 01101111,9
2025-11-29T22:11:47.444380,11011101 00111010 11111101 00011000 01011111 11111010 01111000 11010000 00000111 11101011 10111011 01101111,4
2025-11-29T22:11:47.740402,11011101 00101010 11111101 00011000 01011111 11111010 01111000 11010000 00000111 11100011 10101111 01101111,4
2025-11-29T22:11:48.047196,11011101 00101010 11011101 00011000 01011111 11111010 01111100 11010000 00000111 11101111 10101111 01101111,4
2025-11-29T22:11:48.334968,11011101 00101010 11011101 00011000 01011111 11111000 01111100 11010000 00000111 11101111 10111111 01101111,2
2025-11-29T22:11:48.616878,11011101 00101010 11111101 00010000 01011110 11111010 01111100 11010000 00000111 11101111 10111011 01101111,5
2025-11-29T22:11:48.897270,11011101 00101010 11011101 01010000 01011111 01111010 01111100 11010000 00000111 11100010 10111111 01101111,8
2025-11-29T22:11:49.223071,11011101 00101010 11011101 00011000 01011111 01111010 01111100 11010000 00000111 11101111 10111111 01101111,5
2025-11-29T22:11:49.497385,10011101 00101010 11111101 00011000 01011111 11111010 01111100 11110000 00000111 11101111 10111001 01101111,6
2025-11-29T22:11:49.810963,00011101 10101010 11011101 00011000 01011110 11111010 01111100 11110000 00000111 11100111 10111011 01101111,6
2025-11-29T22:11:50.099069,11011001 00101010 11011101 01010001 01001110 01111010 01110100 11110001 10000111 11101010 10110001 01101111,17
2025-11-29T22:11:50.397197,01011101 10101010 11011101 01011001 01001110 01111010 01110000 11110100 00000111 11100010 10111001 01101111,10
2025-11-29T22:11:50.692134,11011001 10101010 11011101 01010010 01011110 01111010 01110100 11110000 00000111 11101010 10111001 01100111,10
2025-11-29T22:11:50.995253,11011101 00101010 11111101 00011010 01001111 01101000 01111100 11110101 10000111 10101011 10111011 01100111,16
2025-11-29T22:11:51.477301,10001101 00111110 11111111 00011000 01001111 11101000 01111000 11110100 10000101 01101111 10011011 01100101,15
2025-11-29T22:11:51.821984,10001001 10111110 11111111 01001000 01001111 10101000 01111000 11010100 10000101 01101111 11011111 01100101,8
2025-11-29T22:11:52.168867,11001101 00101010 11111111 00011000 01001111 11101000 01111000 11110000 10000100 01101110 10111011 01101101,16
2025-11-29T22:11:52.483402,10001101 00101010 11111101 00011000 01001111 11100010 01111100 11010100 10000101 11101111 10011011 01101111,12
2025-11-29T22:11:52.802216,10001101 00101010 11111111 00011000 01001111 11001000 01111100 11010000 10000111 11101111 10011111 01101111,7
2025-11-29T22:11:53.124663,10001101 00101110 11111111 00011000 01001111 11000000 01111100 11110001 10000101 11101111 10001111 01100111,7
2025-11-29T22:11:53.501145,00011101 00101010 11111111 00011000 01001111 11101010 01111100 11010000 10000111 11101011 10111111 01101111,13
2025-11-29T22:11:53.789074,11001101 00101010 11111111 00011000 01001111 11100000 01111100 11010000 10000100 01101111 10111101 01100101,12
2025-11-29T22:11:54.081736,11001001 10101110 11111111 00011000 01011111 11100000 01111000 11010000 10000101 00101111 10111001 01100111,9
2025-11-29T22:11:54.371190,11001101 10101110 11111111 00011000 01001111 11101000 01111000 11010000 10000101 11101111 10011001 01100101,7
2025-11-29T22:11:54.687132,10011101 10111110 11111101 01011000 01011111 11101000 01110000 11010100 10000101 11101111 10111011 01101101,11
2025-11-29T22:11:54.998946,10001101 10111110 11111111 01011000 01001111 11101000 01111000 11010000 10000101 01101111 10111011 01100101,7
2025-11-29T22:11:55.309075,11001101 00101010 11111111 00011000 01001111 11101000 01111000 11110000 10000101 01101111 10111001 01100101,7
2025-11-29T22:11:55.602078,11001001 10111110 11111111 00011000 01011111 11001000 01110000 11110000 10000111 11101111 10111011 01101111,12
